[SKIP] Physics {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.3, 'gb_beta': 0.1, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out

[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0

[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[DONE] ('Photo', {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2}, 'B') -> return 0
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
[RUN] Photo | {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.5, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} | stage=B
[BG]   log: log_CUDA/Photo_homo_cos_0.5_B.out
